group,category_name,category_name_full,reference,name,filename,min_wavelength,max_wavelength,filename_no_ext
organic,ethyl_cinnamate,C<sub>11</sub>H<sub>12</sub>O<sub>2</sub> (Ethyl cinnamate),Krauter,Krauter et al. 2015: n 0.45–0.70 µm,organic/C11H12O2 - ethyl cinnamate/Krauter.yml,0.45,0.7,Krauter
organic,diethyl_phthalate,"C<sub>12</sub>H<sub>14</sub>O<sub>4</sub> (Diethyl phthalate, DEP)",Querry-NIR,"Querry 1987: Near-infrared; n,k 0.81–2.5 µm",organic/C12H14O4 - diethyl phthalate/Querry-NIR.yml,0.8095,2.4995,Querry-NIR
organic,diethyl_phthalate,"C<sub>12</sub>H<sub>14</sub>O<sub>4</sub> (Diethyl phthalate, DEP)",Querry-IR,"Querry 1987: Infrared; n,k 2.5–56 µm",organic/C12H14O4 - diethyl phthalate/Querry-IR.yml,2.5,55.5556,Querry-IR
organic,cyclohexane,C<sub>6</sub>H<sub>12</sub> (Cyclohexane),Rheims,Rheims et al. 1997: n 0.477–0.83 µm,organic/C6H12 - cyclohexane/Rheims.yml,0.4765,0.83,Rheims
organic,cyclohexane,C<sub>6</sub>H<sub>12</sub> (Cyclohexane),Kozma,Kozma et al. 2005: n 0.230–0.641 µm,organic/C6H12 - cyclohexane/Kozma.yml,0.23,0.6407,Kozma
organic,cyclohexane,C<sub>6</sub>H<sub>12</sub> (Cyclohexane),Kerl-293K,Kerl and Varchmin 1995: 293 K; n 0.326–0.644 µm,organic/C6H12 - cyclohexane/Kerl-293K.yml,0.326,0.644,Kerl-293K
organic,cyclohexane,C<sub>6</sub>H<sub>12</sub> (Cyclohexane),Kerl-313K,Kerl and Varchmin 1995: 313 K; n 0.326–0.644 µm,organic/C6H12 - cyclohexane/Kerl-313K.yml,0.326,0.644,Kerl-313K
organic,cyclohexane,C<sub>6</sub>H<sub>12</sub> (Cyclohexane),Kerl-333K,Kerl and Varchmin 1995: 333 K; n 0.326–0.644 µm,organic/C6H12 - cyclohexane/Kerl-333K.yml,0.326,0.644,Kerl-333K
organic,benzene,C<sub>6</sub>H<sub>6</sub> (Benzene),Moutzouris,Moutzouris et al. 2013: n 0.450–1.55 µm,organic/C6H6 - benzene/Moutzouris.yml,0.45,1.551,Moutzouris
organic,benzene,C<sub>6</sub>H<sub>6</sub> (Benzene),Myers,"Myers et al. 2018: n,k 1.28–25.0 µm",organic/C6H6 - benzene/Myers.yml,1.28246,25.0194,Myers
organic,styrene,C<sub>8</sub>H<sub>8</sub> (Styrene),Sultanova,Sultanova et al. 2009: n 0.437–1.05 µm,organic/C8H8 - styrene/Sultanova.yml,0.4368,1.052,Sultanova
organic,styrene,C<sub>8</sub>H<sub>8</sub> (Styrene),Myers,"Myers et al. 2018: n,k 1.28–25.0 µm",organic/C8H8 - styrene/Myers.yml,1.28244,25.0203,Myers
organic,toluene,C<sub>7</sub>H<sub>8</sub> (Toluene),Kedenburg,"Kedenburg et al. 2012: n 0.5–1.6 µm, k 0.5–1.75 µm",organic/C7H8 - toluene/Kedenburg.yml,0.5,1.6,Kedenburg
organic,toluene,C<sub>7</sub>H<sub>8</sub> (Toluene),Myers,"Myers et al. 2018: n,k 1.28–25.0 µm",organic/C7H8 - toluene/Myers.yml,1.28246,25.0194,Myers
organic,toluene,C<sub>7</sub>H<sub>8</sub> (Toluene),Moutzouris,Moutzouris et al. 2013: n 0.450–1.55 µm,organic/C7H8 - toluene/Moutzouris.yml,0.45,1.551,Moutzouris
organic,toluene,C<sub>7</sub>H<sub>8</sub> (Toluene),Kozma,Kozma et al. 2005: n 0.300–0.641 µm,organic/C7H8 - toluene/Kozma.yml,0.3001,0.6407,Kozma
organic,trichlorobenzene,"C<sub>6</sub>H<sub>3</sub>Cl<sub>3</sub> (Trichlorobenzene, TCB)",Myers,"Myers et al. 2018: 1,2,4-TCB; n,k 1.28–25.0 µm",organic/C6H3Cl3 - trichlorobenzene/Myers.yml,1.28244,25.0203,Myers
organic,nitrobenzene,C<sub>6</sub>H<sub>5</sub>NO<sub>2</sub> (Nitrobenzene),Kedenburg,Kedenburg et al. 2012: n 0.5–1.6 µm,organic/C6H5NO2 - nitrobenzene/Kedenburg.yml,0.5,1.6,Kedenburg
organic,nitrobenzene,C<sub>6</sub>H<sub>5</sub>NO<sub>2</sub> (Nitrobenzene),Myers,"Myers et al. 2018: n,k 1.28–25.0 µm",organic/C6H5NO2 - nitrobenzene/Myers.yml,1.28244,25.0203,Myers
organic,dioxane,C<sub>4</sub>H<sub>8</sub>O<sub>2</sub> (Dioxane),Moutzouris,Moutzouris et al. 2013: n 0.450–1.55 µm,organic/C4H8O2 - dioxane/Moutzouris.yml,0.45,1.551,Moutzouris
organic,oxathiane,C<sub>4</sub>H<sub>8</sub>OS (Oxathiane),Myers,"Myers et al. 2018: 1,4-Oxathiane; n,k 1.28–25.0 µm",organic/C4H8OS - oxathiane/Myers.yml,1.28246,25.0194,Myers
organic,acetic_acid,C<sub>2</sub>H<sub>4</sub>O<sub>2</sub> (Acetic acid),El-Kashef,El-Kashef 2000: n 0.4–0.8 µm,organic/C2H4O2 - acetic acid/El-Kashef.yml,0.4,0.8,El-Kashef
organic,pentanediol,C<sub>5</sub>H<sub>12</sub>O<sub>2</sub> (Pentanediol),Moutzouris,Moutzouris et al. 2013: n 0.450–1.55 µm,organic/C5H12O2 - pentanediol/Moutzouris.yml,0.45,1.551,Moutzouris
organic,acetone,C<sub>3</sub>H<sub>6</sub>O (Acetone),Rheims,Rheims et al. 1997: n 0.477–0.83 µm,organic/C3H6O - acetone/Rheims.yml,0.4765,0.83,Rheims
organic,bromoform,CHBr<sub>3</sub> (Bromoform),Ghosal,Ghosal et al. 1993: n 1–13 µm,organic/CHBr3 - bromoform/Ghosal.yml,1.0,13.0,Ghosal
organic,dichloromethane,CH<sub>2</sub>Cl<sub>2</sub> (Dichloromethane),Bertie,"Bertie et al. 1995: n,k 1.54–12.5 µm",organic/CH2Cl2 - dichloromethane/Bertie.yml,1.5385,12.5253,Bertie
organic,chloroform,CHCl<sub>3</sub> (Chloroform),Kedenburg,"Kedenburg et al. 2012: n 0.5–1.6 µm, k 0.5–1.75 µm",organic/CHCl3 - chloroform/Kedenburg.yml,0.5,1.6,Kedenburg
organic,carbon_tetrachloride,CCl<sub>4</sub> (Carbon tetrachloride),Kedenburg,"Kedenburg et al. 2012: n 0.5–1.6 µm, k 0.5–1.5 µm",organic/CCl4 - carbon tetrachloride/Kedenburg.yml,0.5,1.5,Kedenburg
organic,carbon_tetrachloride,CCl<sub>4</sub> (Carbon tetrachloride),Moutzouris,Moutzouris et al. 2013: n 0.450–1.55 µm,organic/CCl4 - carbon tetrachloride/Moutzouris.yml,0.45,1.551,Moutzouris
organic,carbon_tetrachloride,CCl<sub>4</sub> (Carbon tetrachloride),Ghosal,Ghosal et al. 1993: n 1–9 µm,organic/CCl4 - carbon tetrachloride/Ghosal.yml,1.0,9.0,Ghosal
organic,acetonitrile,C<sub>2</sub>H<sub>3</sub>N (Acetonitrile),Kozma,Kozma et al. 2005: n 0.230–0.641 µm,organic/C2H3N - acetonitrile/Kozma.yml,0.23,0.6407,Kozma
organic,acetonitrile,C<sub>2</sub>H<sub>3</sub>N (Acetonitrile),Myers,"Myers et al. 2018: n,k 1.28–25.0 µm",organic/C2H3N - acetonitrile/Myers.yml,1.28246,25.0194,Myers
organic,acetonitrile,C<sub>2</sub>H<sub>3</sub>N (Acetonitrile),Moutzouris,Moutzouris et al. 2013: n 0.450–1.55 µm,organic/C2H3N - acetonitrile/Moutzouris.yml,0.45,1.551,Moutzouris
organic,diisopropylaminoethanol,"C<sub>8</sub>H<sub>19</sub>NO (Diisopropylaminoethanol, DIPA)",Myers,"Myers et al. 2018: n,k 1.28–25.0 µm",organic/C8H19NO - diisopropylaminoethanol/Myers.yml,1.28244,25.0203,Myers
organic,tyrosine,C<sub>9</sub>H<sub>11</sub>NO<sub>3</sub> (Tyrosine),Leite,"Leite et al. 2022: L-Tyrosine; n,k 0.210–0.320 µm",organic/C9H11NO3 - tyrosine/Leite.yml,0.21,0.32,Leite
organic,urea,CH<sub>4</sub>N<sub>2</sub>O (Urea),Rosker-o,Rosker et al. 1985: n(o) 0.3–1.06 µm,organic/CH4N2O - urea/Rosker-o.yml,0.3,1.06,Rosker-o
organic,urea,CH<sub>4</sub>N<sub>2</sub>O (Urea),Rosker-e,Rosker et al. 1985: n(e) 0.3–1.06 µm,organic/CH4N2O - urea/Rosker-e.yml,0.3,1.06,Rosker-e
organic,dimethyl_sulfoxide,"C<sub>2</sub>H<sub>6</sub>OS (Dimethyl sulfoxide, DMSO)",Kozma,Kozma et al. 2005: n 0.237–0.641 µm,organic/C2H6OS - dimethyl sulfoxide/Kozma.yml,0.23687,0.6407,Kozma
organic,dimethyl_methylphosphonate,"C<sub>3</sub>H<sub>9</sub>O<sub>3</sub>P (Dimethyl methylphosphonate, DMMP)",Querry-NIR,"Querry 1987: Near-infrared; n,k 0.80–2.5 µm",organic/C3H9O3P - dimethyl methylphosphonate/Querry-NIR.yml,0.8045,2.4995,Querry-NIR
organic,dimethyl_methylphosphonate,"C<sub>3</sub>H<sub>9</sub>O<sub>3</sub>P (Dimethyl methylphosphonate, DMMP)",Querry-IR,"Querry 1987: Infrared; n,k 2.5–56 µm",organic/C3H9O3P - dimethyl methylphosphonate/Querry-IR.yml,2.5,55.5556,Querry-IR
organic,dimethyl_methylphosphonate,"C<sub>3</sub>H<sub>9</sub>O<sub>3</sub>P (Dimethyl methylphosphonate, DMMP)",Myers,"Myers et al. 2018: n,k 1.28–25.0 µm",organic/C3H9O3P - dimethyl methylphosphonate/Myers.yml,1.28221,25.0224,Myers
organic,diethyl_sulfite,"C<sub>4</sub>H<sub>10</sub>O<sub>3</sub>S (Diethyl sulfite, DES)",Querry,"Querry 1987: n,k 0.270–19.6 µm",organic/C4H10O3S - diethyl sulfite/Querry.yml,0.3,19.6078,Querry
organic,diisopropyl_methylphosphonate,"C<sub>7</sub>H<sub>17</sub>O3P (Diisopropyl methylphosphonate, DIMP)",Querry-NIR,"Querry 1987: Near-infrared; n,k 0.81–2.5 µm",organic/C7H17O3P - diisopropyl methylphosphonate/Querry-NIR.yml,0.814,2.499,Querry-NIR
organic,diisopropyl_methylphosphonate,"C<sub>7</sub>H<sub>17</sub>O3P (Diisopropyl methylphosphonate, DIMP)",Querry-IR,"Querry 1987: Infrared; n,k 2.5–56 µm",organic/C7H17O3P - diisopropyl methylphosphonate/Querry-IR.yml,2.5,55.5556,Querry-IR
organic,potassium_hydrogen_phthalate,"C<sub>8</sub>H<sub>5</sub>KO<sub>4</sub> (Potassium hydrogen phthalate, KHP)",Moutzouris-α,Moutzouris et al. 2011: n(α) 0.450–1.55 µm,organic/C8H5KO4 - potassium hydrogen phthalate/Moutzouris-alpha.yml,0.45,1.551,Moutzouris-alpha
organic,potassium_hydrogen_phthalate,"C<sub>8</sub>H<sub>5</sub>KO<sub>4</sub> (Potassium hydrogen phthalate, KHP)",Moutzouris-β,Moutzouris et al. 2011: n(β) 0.450–1.55 µm,organic/C8H5KO4 - potassium hydrogen phthalate/Moutzouris-beta.yml,0.45,1.551,Moutzouris-beta
organic,potassium_hydrogen_phthalate,"C<sub>8</sub>H<sub>5</sub>KO<sub>4</sub> (Potassium hydrogen phthalate, KHP)",Moutzouris-γ,Moutzouris et al. 2011: n(γ) 0.450–1.55 µm,organic/C8H5KO4 - potassium hydrogen phthalate/Moutzouris-gamma.yml,0.45,1.551,Moutzouris-gamma
organic,cinnamaldehyde,C<sub>9</sub>H<sub>8</sub>O (Cinnamaldehyde),Rheims,Rheims et al. 1997: n 0.589–1.05 µm,organic/C9H8O - cinnamaldehyde/Rheims.yml,0.5893,1.05,Rheims
organic,polyvinil_chloride,"(C<sub>2</sub>H<sub>3</sub>Cl)<sub>n</sub> (Polyvinyl chloride, PVC)",Zhang,"Zhang et al. 2020: n,k 0.4–20 µm",organic/(C2H3Cl)n - polyvinyl chloride/Zhang.yml,0.4,19.942,Zhang
organic,polyethylene,"(C<sub>2</sub>H<sub>4</sub>)<sub>n</sub> (Polyethylene, PE, HDPE, LDPE)",Smith,"Smith and Loewenstein 1975: HDPE; n,k 40.0–200 µm",organic/(C2H4)n - polyethylene/Smith.yml,40.0,200.0,Smith
organic,polyethylene,"(C<sub>2</sub>H<sub>4</sub>)<sub>n</sub> (Polyethylene, PE, HDPE, LDPE)",David,"David et al. 2022: LLDPE film; n,k 2.00–12.3 µm",organic/(C2H4)n - polyethylene/David.yml,1.999965,12.25747,David
organic,polyvinyl_alcohol,"(C<sub>2</sub>H<sub>4</sub>O)<sub>n</sub> (Polyvinyl alcohol, PVA)",Schnepf,Schnepf et al. 2017: n 0.3–1.5 µm,organic/(C2H4O)n - polyvinyl alcohol/Schnepf.yml,0.3,1.5,Schnepf
organic,polyvinyl_alcohol,"(C<sub>2</sub>H<sub>4</sub>O)<sub>n</sub> (Polyvinyl alcohol, PVA)",Bodurov,Bodurov et al. 2016: n 0.405–0.635 µm,organic/(C2H4O)n - polyvinyl alcohol/Bodurov.yml,0.405,0.635,Bodurov
organic,polydimethylsiloxane,"(C<sub>2</sub>H<sub>6</sub>OSi)<sub>n</sub> (Polydimethylsiloxane, PDMS)",Schneider-RTV615,Schneider et al. 2009: RTV 615; n 0.35–0.70 µm,organic/(C2H6OSi)n - polydimethylsiloxane/Schneider-RTV615.yml,0.35,0.7,Schneider-RTV615
organic,polydimethylsiloxane,"(C<sub>2</sub>H<sub>6</sub>OSi)<sub>n</sub> (Polydimethylsiloxane, PDMS)",Schneider-Sylgard184,Schneider et al. 2009: Sylgard 184; n 0.35–0.70 µm,organic/(C2H6OSi)n - polydimethylsiloxane/Schneider-Sylgard184.yml,0.35,0.7,Schneider-Sylgard184
organic,polydimethylsiloxane,"(C<sub>2</sub>H<sub>6</sub>OSi)<sub>n</sub> (Polydimethylsiloxane, PDMS)",Zhang-5-1,"Zhang et al. 2020: 5:1; n,k 0.4–20 µm",organic/(C2H6OSi)n - polydimethylsiloxane/Zhang-5-1.yml,0.4,19.942,Zhang-5-1
organic,polydimethylsiloxane,"(C<sub>2</sub>H<sub>6</sub>OSi)<sub>n</sub> (Polydimethylsiloxane, PDMS)",Zhang-10-1,"Zhang et al. 2020: 10:1; n,k 0.4–20 µm",organic/(C2H6OSi)n - polydimethylsiloxane/Zhang-10-1.yml,0.4,19.942,Zhang-10-1
organic,polydimethylsiloxane,"(C<sub>2</sub>H<sub>6</sub>OSi)<sub>n</sub> (Polydimethylsiloxane, PDMS)",Zhang-15-1,"Zhang et al. 2020: 15:1; n,k 0.4–20 µm",organic/(C2H6OSi)n - polydimethylsiloxane/Zhang-15-1.yml,0.4,19.942,Zhang-15-1
organic,polydimethylsiloxane,"(C<sub>2</sub>H<sub>6</sub>OSi)<sub>n</sub> (Polydimethylsiloxane, PDMS)",Zhang-20-1,"Zhang et al. 2020: 20:1; n,k 0.4–20 µm",organic/(C2H6OSi)n - polydimethylsiloxane/Zhang-20-1.yml,0.4,19.942,Zhang-20-1
organic,polydimethylsiloxane,"(C<sub>2</sub>H<sub>6</sub>OSi)<sub>n</sub> (Polydimethylsiloxane, PDMS)",Gupta,Gupta et al. 2019: n 0.30–1.69 µm,organic/(C2H6OSi)n - polydimethylsiloxane/Gupta.yml,0.3,1.69,Gupta
organic,polydimethylsiloxane,"(C<sub>2</sub>H<sub>6</sub>OSi)<sub>n</sub> (Polydimethylsiloxane, PDMS)",Gupta-UV,Gupta et al. 2019: UV PDMS; n 0.30–0.90 µm,organic/(C2H6OSi)n - polydimethylsiloxane/Gupta-UV.yml,0.3,0.9,Gupta-UV
organic,polydimethylsiloxane,"(C<sub>2</sub>H<sub>6</sub>OSi)<sub>n</sub> (Polydimethylsiloxane, PDMS)",Querry-NIR,"Querry 1987: SF-96 fluid; n,k 0.82–2.5 µm",organic/(C2H6OSi)n - polydimethylsiloxane/Querry-NIR.yml,0.819,2.499,Querry-NIR
organic,polydimethylsiloxane,"(C<sub>2</sub>H<sub>6</sub>OSi)<sub>n</sub> (Polydimethylsiloxane, PDMS)",Querry-IR,"Querry 1987: SF-96 fluid; n,k 2.5–56 µm",organic/(C2H6OSi)n - polydimethylsiloxane/Querry-IR.yml,2.5,55.5556,Querry-IR
organic,(C2ClF3)n - polychlorotrifluoroethylene,"(C<sub>2</sub>ClF<sub>3</sub>)<sub>n</sub> (Polychlorotrifluoroethylene, PCTFE)",Smith,"Smith and Loewenstein 1975: n,k 28.6–200 µm",organic/(C2ClF3)n - polychlorotrifluoroethylene/Smith.yml,28.5714,200.0,Smith
organic,polylactic_acid,"(C<sub>3</sub>H<sub>4</sub>O<sub>2</sub>)<sub>n</sub> (Polylactic acid, PLA)",Bodurov,Bodurov et al. 2016: PDLA; n 0.405–0.635 µm,organic/(C3H4O2)n - polylactic acid/Bodurov.yml,0.405,0.635,Bodurov
organic,poly(methyl_methacrylate),"(C<sub>5</sub>H<sub>8</sub>O<sub>2</sub>)<sub>n</sub> (Poly(methyl methacrylate), PMMA)",Sultanova,Sultanova et al. 2009: n 0.437–1.052 µm,organic/(C5H8O2)n - poly(methyl methacrylate)/Sultanova.yml,0.4368,1.052,Sultanova
organic,poly(methyl_methacrylate),"(C<sub>5</sub>H<sub>8</sub>O<sub>2</sub>)<sub>n</sub> (Poly(methyl methacrylate), PMMA)",Nyakuchena,Nyakuchena et al. 2023: n 1.10–1.65 µm,organic/(C5H8O2)n - poly(methyl methacrylate)/Nyakuchena.yml,1.1,1.65,Nyakuchena
organic,poly(methyl_methacrylate),"(C<sub>5</sub>H<sub>8</sub>O<sub>2</sub>)<sub>n</sub> (Poly(methyl methacrylate), PMMA)",Zhang-Tomson,"Zhang et al. 2020: Tomson; n,k 0.4–20 µm",organic/(C5H8O2)n - poly(methyl methacrylate)/Zhang-Tomson.yml,0.4,19.942,Zhang-Tomson
organic,poly(methyl_methacrylate),"(C<sub>5</sub>H<sub>8</sub>O<sub>2</sub>)<sub>n</sub> (Poly(methyl methacrylate), PMMA)",Zhang-Mitsubishi,"Zhang et al. 2020: Mitsubishi; n,k 0.4–20 µm",organic/(C5H8O2)n - poly(methyl methacrylate)/Zhang-Mitsubishi.yml,0.4,19.942,Zhang-Mitsubishi
organic,poly(methyl_methacrylate),"(C<sub>5</sub>H<sub>8</sub>O<sub>2</sub>)<sub>n</sub> (Poly(methyl methacrylate), PMMA)",Tsuda,Tsuda et al. 2018: n 0.6–1.0 µm,organic/(C5H8O2)n - poly(methyl methacrylate)/Tsuda.yml,0.6,1.0,Tsuda
organic,poly(methyl_methacrylate),"(C<sub>5</sub>H<sub>8</sub>O<sub>2</sub>)<sub>n</sub> (Poly(methyl methacrylate), PMMA)",Tsuda-LD,"Tsuda et al. 2018: Lorentz-Drude model; n,k 2.50–18.2 µm",organic/(C5H8O2)n - poly(methyl methacrylate)/Tsuda-LD.yml,2.5,18.18,Tsuda-LD
organic,poly(methyl_methacrylate),"(C<sub>5</sub>H<sub>8</sub>O<sub>2</sub>)<sub>n</sub> (Poly(methyl methacrylate), PMMA)",Tsuda-BB,"Tsuda et al. 2018: Brendel-Bormann model; n,k 2.50–18.2 µm",organic/(C5H8O2)n - poly(methyl methacrylate)/Tsuda-BB.yml,2.5,18.18,Tsuda-BB
organic,poly(methyl_methacrylate),"(C<sub>5</sub>H<sub>8</sub>O<sub>2</sub>)<sub>n</sub> (Poly(methyl methacrylate), PMMA)",Bodurov,Bodurov et al. 2016: n 0.405–0.635 µm,organic/(C5H8O2)n - poly(methyl methacrylate)/Bodurov.yml,0.405,0.635,Bodurov
organic,poly(methyl_methacrylate),"(C<sub>5</sub>H<sub>8</sub>O<sub>2</sub>)<sub>n</sub> (Poly(methyl methacrylate), PMMA)",Beadie,Beadie et al. 2015: n 0.42–1.62 µm,organic/(C5H8O2)n - poly(methyl methacrylate)/Beadie.yml,0.42,1.62,Beadie
organic,poly(methyl_methacrylate),"(C<sub>5</sub>H<sub>8</sub>O<sub>2</sub>)<sub>n</sub> (Poly(methyl methacrylate), PMMA)",Szczurowski,Szczurowski 2013: n 0.405–1.08 µm,organic/(C5H8O2)n - poly(methyl methacrylate)/Szczurowski.yml,0.4047,1.083,Szczurowski
organic,polyvinylpyrrolidone,"(C<sub>6</sub>H<sub>9</sub>NO)<sub>n</sub> (Polyvinylpyrrolidone, PVP)",Konig,"König et al. 2014: n,k 0.375–1.0 µm",organic/(C6H9NO)n - polyvinylpyrrolidone/Konig.yml,0.375,1.0,Konig
organic,cellulose,(C<sub>6</sub>H<sub>10</sub>O<sub>5</sub>)<sub>n</sub> (Cellulose),Sultanova,Sultanova et al. 2009: n 0.437–1.05 µm,organic/(C6H10O5)n - cellulose/Sultanova.yml,0.4368,1.052,Sultanova
organic,poly(N-isopropylacrylamide),"(C<sub>6</sub>H<sub>11</sub>NO)<sub>n</sub> (Poly(N-isopropylacrylamide), PNIPAM)",Brasse,"Brasse et al. 2018: n,k 0.246–1.69 µm",organic/(C6H11NO)n - poly(N-isopropylacrylamide)/Brasse.yml,0.245581,1.688431,Brasse
organic,(C6H12)n - polymethylpentene,"(C<sub>6</sub>H<sub>12</sub>)<sub>n</sub> (Polymethylpentene, PMP)",Smith,"Smith and Loewenstein 1975: n,k 29.4–200 µm",organic/(C6H12)n - polymethylpentene/Smith.yml,29.4118,200.0,Smith
organic,polystyren,"(C<sub>8</sub>H<sub>8</sub>)<sub>n</sub> (Polystyrene, PS)",Sultanova,Sultanova et al. 2009: n 0.437–1.05 µm,organic/(C8H8)n - polystyren/Sultanova.yml,0.4368,1.052,Sultanova
organic,polystyren,"(C<sub>8</sub>H<sub>8</sub>)<sub>n</sub> (Polystyrene, PS)",Nyakuchena,Nyakuchena et al. 2023: n 1.10–1.65 µm,organic/(C8H8)n - polystyren/Nyakuchena.yml,1.1,1.65,Nyakuchena
organic,polystyren,"(C<sub>8</sub>H<sub>8</sub>)<sub>n</sub> (Polystyrene, PS)",Zhang,"Zhang et al. 2020: n,k 0.4–20 µm",organic/(C8H8)n - polystyren/Zhang.yml,0.4,19.942,Zhang
organic,polystyren,"(C<sub>8</sub>H<sub>8</sub>)<sub>n</sub> (Polystyrene, PS)",Myers,"Myers et al. 2018: n,k 1.28–25.0 µm",organic/(C8H8)n - polystyren/Myers.yml,1.28246,25.0194,Myers
organic,polyethylene_terephthalate,"(C<sub>10</sub>H<sub>8</sub>O<sub>4</sub>)<sub>n</sub> (Polyethylene terephthalate, PET)",Zhang,"Zhang et al. 2020: n,k 0.4–20 µm",organic/(C10H8O4)n - polyethylene terephthalate/Zhang.yml,0.4,19.942,Zhang
organic,polycarbonate,"(C<sub>16</sub>H<sub>14</sub>O<sub>3</sub>)<sub>n</sub> (Polycarbonate, PC)",Sultanova,Sultanova et al. 2009: n 0.437–1.05 µm,organic/(C16H14O3)n - polycarbonate/Sultanova.yml,0.4368,1.052,Sultanova
organic,polycarbonate,"(C<sub>16</sub>H<sub>14</sub>O<sub>3</sub>)<sub>n</sub> (Polycarbonate, PC)",Zhang,"Zhang et al. 2020: n,k 0.4–20 µm",organic/(C16H14O3)n - polycarbonate/Zhang.yml,0.4,19.942,Zhang
organic,polyetherimide,"(C<sub>37</sub>H<sub>24</sub>O<sub>6</sub>N<sub>2</sub>)<sub>n</sub> (Polyetherimide, PEI)",Zhang,"Zhang et al. 2020: n,k 0.4–20 µm",organic/(C37H24O6N2)n - polyetherimide/Zhang.yml,0.4,19.942,Zhang
glass,BK7,BK7,SCHOTT,N-BK7 (SCHOTT),glass/schott/N-BK7.yml,0.3,2.5,N-BK7
glass,BK7,BK7,OHARA,S-BSL7 (OHARA),glass/ohara/S-BSL7.yml,0.29,2.4,S-BSL7
glass,BK7,BK7,HIKARI,J-BK7A (HIKARI),glass/hikari/J-BK7A.yml,0.365015,2.05809,J-BK7A
glass,BK7,BK7,CDGM,H-K9L (CDGM),glass/cdgm/H-K9L.yml,0.302,2.325,H-K9L
glass,BK7,BK7,HOYA,BSC7 (HOYA),glass/hoya/BSC7.yml,0.36501,1.01398,BSC7
glass,BK7,BK7,SUMITA,K-BK7 (SUMITA),glass/sumita/K-BK7.yml,0.36,1.55,K-BK7
glass,BK7,BK7,LZOS,K8 (LZOS),glass/lzos/K8.yml,0.365,2.3254,K8
glass,BAF10,BAF10,SCHOTT,N-BAF10 (SCHOTT),glass/schott/N-BAF10.yml,0.35,2.5,N-BAF10
glass,BAF10,BAF10,OHARA,S-BAH10 (OHARA),glass/ohara/S-BAH10.yml,0.34,2.4,S-BAH10
glass,BAF10,BAF10,HIKARI,J-BAF10 (HIKARI),glass/hikari/J-BAF10.yml,0.365015,2.05809,J-BAF10
glass,BAF10,BAF10,CDGM,H-ZBAF52 (CDGM),glass/cdgm/H-ZBAF52.yml,0.365,2.325,H-ZBAF52
glass,BAF10,BAF10,HOYA,BAF10 (HOYA),glass/hoya/BAF10.yml,0.36501,0.7,BAF10
glass,BAK1,BAK1,SCHOTT,N-BAK1 (SCHOTT),glass/schott/N-BAK1.yml,0.3,2.5,N-BAK1
glass,BAK1,BAK1,OHARA,S-BAL11 (OHARA),glass/ohara/S-BAL11.yml,0.32,2.4,S-BAL11
glass,BAK1,BAK1,HIKARI,J-BAK1 (HIKARI),glass/hikari/J-BAK1.yml,0.365015,2.05809,J-BAK1
glass,BAK1,BAK1,CDGM,H-BAK8 (CDGM),glass/cdgm/H-BAK8.yml,0.302,2.325,H-BAK8
glass,FK51A,FK51A,SCHOTT,N-FK51A (SCHOTT),glass/schott/N-FK51A.yml,0.29,2.5,N-FK51A
glass,LASF9,LASF9,SCHOTT,N-LASF9 (SCHOTT),glass/schott/N-LASF9.yml,0.37,2.5,N-LASF9
glass,SF5,SF5,SCHOTT,N-SF5 (SCHOTT),glass/schott/N-SF5.yml,0.37,2.5,N-SF5
glass,SF5,SF5,HIKARI,J-SF5 (HIKARI),glass/hikari/J-SF5.yml,0.388865,2.05809,J-SF5
glass,SF5,SF5,CDGM,ZF2 (CDGM),glass/cdgm/ZF2.yml,0.365,1.014,ZF2
glass,SF5,SF5,HOYA,E-FD5 (HOYA),glass/hoya/E-FD5.yml,0.36501,1.01398,E-FD5
glass,SF10,SF10,SCHOTT,N-SF10 (SCHOTT),glass/schott/N-SF10.yml,0.38,2.5,N-SF10
glass,SF10,SF10,HIKARI,J-SF10 (HIKARI),glass/hikari/J-SF10.yml,0.388865,2.05809,J-SF10
glass,SF10,SF10,CDGM,ZF4 (CDGM),glass/cdgm/ZF4.yml,0.4047,1.014,ZF4
glass,SF10,SF10,HOYA,E-FD10 (HOYA),glass/hoya/E-FD10.yml,0.37,1.01398,E-FD10
glass,SF11,SF11,SCHOTT,N-SF11 (SCHOTT),glass/schott/N-SF11.yml,0.37,2.5,N-SF11
glass,SF11,SF11,HIKARI,J-SF11 (HIKARI),glass/hikari/J-SF11.yml,0.388865,2.05809,J-SF11
glass,SF11,SF11,CDGM,ZF13 (CDGM),glass/cdgm/ZF13.yml,0.4047,1.014,ZF13
glass,SF11,SF11,SUMITA,K-SFLD11 (SUMITA),glass/sumita/K-SFLD11.yml,0.4,1.55,K-SFLD11
glass,BK7-Schott,BK7 (Schott),Lane,"Lane 1990: n,k 5.00–33.3 µm",glass/schott/BK7/Lane.yml,5.0,33.333,Lane
glass,K108-LZOS,K108 (LZOS),Bassarab,"Bassarab et al. 2023: n,k 0.185–150000 µm",glass/lzos/K108/Bassarab.yml,0.18503,150000.0,Bassarab
glass,fused_silica,Fused silica (fused quartz),Malitson,Malitson 1965: n 0.21–3.71 µm,main/SiO2/Malitson.yml,0.21,6.7,Malitson
